Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage,500_MA,14000_16000_MA
583,-17889.52302,4.065464538,24,100.0,-67205.20323823999,
584,-48853.61385,4.218064653,20,100.0,-67011.19093874,
585,-94223.73498,4.114867873,20,99.7599,-67091.25069944,
586,-65161.61346,4.210813089,20,100.0,-66977.17635216001,
587,-24096.19661,4.201531231,23,100.0,-66950.27600816,
588,-33576.15517,4.216000642,21,100.0,-66970.09491182,
589,-38597.8148,4.252238764,23,100.0,-66951.21009328001,
590,-84833.12587,4.267679337,18,100.0,-67021.89234922,
591,-29077.8365,4.173104465,21,100.0,-67012.43804852001,
592,-64711.30596,4.115518594,24,99.2699,-66889.30421884,
593,-33146.03892,4.154465995,21,100.0,-66857.84862644,
594,-59567.21678,4.159620728,21,98.0299,-66817.29309764,
595,-19188.23723,4.116112992,24,100.0,-66729.21458544,
596,-43607.95484,4.186343545,22,100.0,-66532.75421972,
597,-120278.022,4.136190701,22,100.0,-66725.25645784,
598,-65747.68876,4.092003155,18,100.0,-66647.57369016,
599,-65812.36517,4.105460437,22,100.0,-66649.07514254,
600,-100774.0367,4.165199561,19,99.0199,-66660.8619547,
601,-53397.44996,4.211015364,22,100.0,-66637.02194733999,
602,-59920.63065,4.192207582,22,100.0,-66565.78799288,
603,-29353.06988,4.09170494,21,100.0,-66461.93240408,
604,-12358.86677,4.157316146,21,100.0,-66457.06413102,
605,-44243.28595,4.281001848,23,100.0,-66459.21771692,
606,-60157.7231,4.141467086,21,100.0,-66444.35448148,
607,-40021.75271,4.063427201,21,100.0,-66406.17013538,
608,-175092.0069,4.066023646,19,100.0,-66629.84772796,
609,-54867.02903,4.247894064,22,100.0,-66598.46416152,
610,-39158.24502,4.349977988,22,100.0,-66619.0941493,
611,-43854.20537,4.263132251,23,100.0,-66476.06754044,
612,-70010.9471,4.314115644,22,100.0,-66342.56275444,
613,-81722.26953,4.02117712,19,100.0,-66429.276324,
614,-39023.04178,4.163824327,19,100.0,-66378.22033796,
615,-39805.53782,4.08248759,21,100.0,-66295.35107644,
616,-59003.26773,4.243018378,20,100.0,-66346.08931364,
617,-44183.2146,4.24122583,20,100.0,-66338.65757762,
618,-24210.87812,4.238767059,20,100.0,-66204.93729362,
619,-23675.84227,4.32527144,19,100.0,-66085.70627936,
620,-73336.56629,4.184476852,23,100.0,-66022.34324973999,
621,-94511.53489,4.210414263,22,100.0,-65919.66829232,
622,-114575.116,4.252034521,20,100.0,-66068.31439766,
623,-32788.38517,4.219557995,21,100.0,-66037.80905924,
624,-12390.32407,4.302571005,19,100.0,-65995.35512808,
625,-70732.76801,4.194767544,23,100.0,-66078.00661702,
626,-44986.53777,4.060224165,21,100.0,-66120.55076376,
627,-30041.53926,4.198022828,21,97.525,-65821.88270928,
628,-23339.50054,4.188661122,21,100.0,-65590.57045796,
629,-39713.06942,4.198942057,24,100.0,-65601.4379738,
630,-53703.90071,4.069034457,19,100.0,-65488.406517619995,
631,-48752.6965,4.217757206,23,100.0,-65426.075441140005,
632,-60555.48612,4.201896787,23,100.0,-65417.655722,
633,-69997.15348,4.075748291,21,100.0,-65247.45213676,
634,-64474.00754,4.074539983,21,100.0,-65317.45597466,
635,-59485.6579,4.127369995,21,100.0,-65297.2387846,
636,-42727.90782,4.092461387,18,100.0,-65325.131370799994,
637,-27884.59485,4.329511055,22,100.0,-65220.145631579995,
638,-19967.12053,4.09876697,21,100.0,-65102.01749678,
639,-30280.51986,4.164009679,24,100.0,-64939.79313490001,
640,-13718.01908,4.01567584,21,100.0,-64775.00213482,
641,-44073.07789,4.078647605,19,100.0,-64747.229842880006,
642,-65090.46823,4.172319724,19,100.0,-64728.846502160006,
643,-81077.04801,4.234506965,22,100.0,-64692.07436938,
644,-145525.4066,4.1017172,24,99.5149,-64773.03780658,
645,-70042.02721,4.077675289,20,100.0,-64760.76674222,
646,-67179.27781,4.178561946,23,100.0,-64651.122985639995,
647,-48970.90697,4.269086798,24,100.0,-64672.105798439996,
648,-49841.85236,4.058303722,21,100.0,-64662.475336280004,
649,-17637.56546,4.108989615,22,100.0,-64606.9547514,
650,-65712.13675,4.111753702,24,100.0,-64670.65098804,
651,-75903.27481,4.210553918,23,100.0,-64694.231828359996,
652,-38069.16476,4.275380075,22,100.0,-64681.710936560004,
653,-18568.91032,4.195557208,21,100.0,-64611.55735254,
654,-44014.33154,4.147982182,21,100.0,-64520.067568959996,
655,-95260.94758,4.179808573,21,100.0,-64601.12312130001,
656,-4442.565192,3.954955415,19,100.0,-64406.764719484,
657,-50021.96093,4.205341422,21,100.0,-64447.739699544,
658,-49319.58925,4.10450609,21,100.0,-64417.688577984,
659,-48864.12779,4.136583921,19,100.0,-64255.575045964004,
660,-78134.46065,4.157048776,20,100.0,-64214.039209184,
661,-23840.93462,4.124842997,21,100.0,-63990.877713024005,
662,-70710.10024,3.980098871,20,100.0,-63891.670869304,
663,1987.047303,4.091913547,20,100.0,-63675.085385898,
664,-34152.66258,4.114518493,21,100.0,-63371.856680658006,
665,-79705.22848,4.068793866,20,100.0,-63382.30288051801,
666,-73967.59908,4.060776854,22,100.0,-63359.51995795801,
667,-69268.63582,4.175402677,25,100.0,-63336.13120413799,
668,-50214.95934,4.076393924,19,100.0,-63173.620554618,
669,-62431.74795,4.130783455,23,100.0,-63211.473199458,
670,-189959.1563,4.082784127,22,100.0,-63442.894475998,
671,-28921.93504,4.023996823,21,100.0,-63288.566557878,
672,-33660.13965,4.096587804,22,100.0,-63207.194018238,
673,-50102.99073,4.072037548,21,100.0,-62997.074876697996,
674,-19565.85294,4.157558041,20,100.0,-62949.300775858,
675,-44363.84345,4.044977274,20,100.0,-62783.325485958005,
676,-23022.67159,4.094333422,22,100.0,-62748.303031338,
677,-47708.76274,4.089539383,24,100.0,-62734.794021038,
678,-61688.81502,4.11185836,21,100.0,-62761.159249578,
679,-60505.9937,4.164056631,22,100.0,-62641.835402778,
680,-63637.92465,4.122010927,22,99.7599,-62679.801834758,
681,-43381.61072,4.092484932,20,100.0,-62496.087615998,
682,-53967.73355,4.094827098,21,100.0,-62495.312640658,
683,-89856.51304,4.199029946,21,100.0,-62422.615964938,
684,-55457.28055,4.029583973,21,100.0,-62392.747545278,
685,-13312.9547,4.152937792,22,100.0,-62384.743965058,
686,-28695.84026,4.122583737,21,100.0,-62081.039727178,
687,-25184.48703,4.107787066,20,100.0,-62025.114247418,
688,-90534.77136,4.093273611,25,99.7599,-62045.412032598,
689,-43463.23987,4.033702097,22,100.0,-62003.971384958,
690,-99905.88095,4.046055885,23,100.0,-62129.274808898,
691,-69529.5723,4.081236218,22,100.0,-62219.177014538,
692,-13774.28419,4.11613562,21,100.0,-62094.55358435801,
693,-69814.15341,3.966171772,18,100.0,-62072.086324138,
694,-17835.16941,4.009288259,21,100.0,-62021.752306378,
695,-90716.85088,4.067205454,23,100.0,-62083.410572418,
696,-43604.74597,4.163668306,23,100.0,-62082.758086338,
697,-93777.43741,4.059520491,20,100.0,-62142.301149398,
698,-104888.0285,4.020154679,21,100.0,-62282.140964278005,
699,-48302.75516,4.117901284,21,100.0,-62260.819667618,
700,-39957.45176,3.976929761,23,100.0,-62101.640929738,
701,-53546.52089,4.114586532,23,100.0,-62092.714597398,
702,-78969.98929,4.091846141,21,100.0,-62121.282696718,
703,-50151.03125,4.157385307,20,100.0,-62146.072772317995,
704,-48879.82504,4.098142292,18,100.0,-62064.999160598,
705,-53289.9584,4.111702213,23,100.0,-62105.469126798,
706,-8475.389474,4.053455379,21,100.0,-61890.260905946,
707,-113844.3301,3.991332763,23,100.0,-62041.053021626,
708,-59190.12049,4.25003877,21,100.0,-62091.98704096601,
709,-60443.96367,4.063175261,20,100.0,-62095.631035666,
710,-18964.42624,4.041329913,24,99.51,-62065.687143746,
711,-28696.05719,4.037299404,21,100.0,-61869.968264926,
712,-176746.6403,4.058623751,22,100.0,-62031.978132926,
713,-52753.79506,4.014743731,23,100.0,-62021.32570838599,
714,-18979.81499,4.008068894,21,100.0,-61998.487601186,
715,-38846.25216,3.973422289,23,100.0,-61740.993187905995,
716,-17141.15758,3.885567904,24,100.0,-61594.901165405994,
717,-38844.15035,4.071680357,22,100.0,-61624.273288966,
718,-75360.21646,4.057873426,21,100.0,-61597.99069704601,
719,-30137.76939,4.047295715,21,100.0,-61622.562970146,
720,-63411.82835,4.102057031,22,100.0,-61621.262770646,
721,-63671.1033,4.155172159,22,100.0,-61657.963742366,
722,-78954.58113,3.965672331,24,99.51,-61670.195968866,
723,-50129.56532,4.202580967,22,100.0,-61673.821675725994,
724,-38937.44013,4.104836276,18,100.0,-61479.783702986,
725,-48268.40823,4.01425668,18,100.0,-61507.596042886005,
726,-23581.70437,3.970725775,23,100.0,-61427.881652826,
727,-54628.3104,4.12624559,23,100.0,-61317.925085626004,
728,-12607.41849,4.03166212,23,100.0,-61266.33816380601,
729,-69415.21595,4.199119304,21,100.0,-61329.511020506,
730,-58751.12297,4.101104319,22,100.0,-61307.911789665995,
731,-59094.63981,4.028802122,23,100.0,-61378.383631826,
732,-49512.46051,3.967774463,22,100.0,-61441.234970106,
733,-74171.49915,4.012140657,21,100.0,-61511.805459405994,
734,-52194.9238,4.028525659,22,100.0,-61458.25591704599,
735,-44344.49364,3.917843739,21,100.0,-61421.356107465996,
736,-44270.99872,4.022576842,21,100.0,-61261.963660906,
737,-3015.985357,4.079337611,22,100.0,-61067.482108619995,
738,-80475.95483,4.082634258,21,100.0,-60955.988652680004,
739,-34431.67617,3.996119096,21,100.0,-60671.12727722,
740,-43711.41618,4.024005857,22,100.0,-60630.10373586,
741,-49054.22437,3.933352835,18,100.0,-60553.62161764,
742,-74076.44558,3.984739514,23,100.0,-60615.58694414,
743,-23529.66437,4.007703861,22,100.0,-60614.1534935,
744,-49495.14817,4.043803507,22,100.0,-60646.06716124,
745,-48825.7168,4.001855314,22,100.0,-60623.20231522,
746,-30215.34173,4.060821171,21,100.0,-60616.446612579995,
747,-44745.68708,4.141775012,22,100.0,-60476.956784739996,
748,-37941.35356,4.069860411,20,100.0,-60383.17555234,
749,-68565.36808,4.015796322,21,100.0,-60412.35218458,
750,-39455.15344,4.036343542,19,100.0,-60340.87148982,
751,-49594.14984,4.0665227,21,100.0,-60065.74545269999,
752,-49726.90904,4.06508697,18,93.8249,-60005.75858786,
753,-14507.17012,3.992137074,21,100.0,-59875.3519665,
754,-78943.79254,3.966623907,21,100.0,-59793.68223417999,
755,2720.919076,4.090982882,23,100.0,-59628.252470168,
756,-19521.15221,3.949236155,17,100.0,-59375.684449588,
757,-29157.80745,3.961410852,21,100.0,-59354.62046332801,
758,-29825.76183,4.022256839,21,100.0,-59297.582196088,
759,-23588.45168,4.008192904,23,100.0,-59238.051013648,
760,-33239.36444,4.046014011,22,100.0,-59154.743684568,
761,-30531.15601,4.035311588,22,100.0,-59069.925233128,
762,-47678.92787,3.951959795,17,100.0,-58925.354645868,
763,-40467.15016,3.98718086,23,100.0,-58935.854017647995,
764,-95163.09759,4.039148457,22,100.0,-59039.212372168004,
765,-90420.70668,3.923374772,20,100.0,-59088.85674010801,
766,-54202.7567,4.007298231,21,100.0,-59068.586496667995,
767,-44164.95573,4.118009452,22,100.0,-59046.323466048,
768,-18672.81425,4.112853499,23,100.0,-58944.426466688,
769,-42802.08384,4.014405658,21,100.0,-58811.083615368,
770,-44019.59056,3.97520035,23,100.0,-58740.102447388,
771,-53706.15053,3.916916021,21,100.0,-58717.693362328,
772,-27549.67208,4.132754243,20,100.0,-58633.032889228,
773,-33967.26522,4.085175968,19,100.0,-58514.194227828,
774,-65384.2483,4.008994083,21,100.0,-58465.548818127994,
775,-45146.5725,4.026487074,19,100.0,-58481.035353568004,
776,-55339.6014,4.028651453,19,100.0,-58432.325149748,
777,-59535.55783,3.979164004,23,100.0,-58444.364776208,
778,-49941.71869,4.03251994,20,100.0,-58411.777763647995,
779,-73626.6324,4.032708931,22,100.0,-58464.01474612799,
780,-42899.63244,4.116027147,21,100.0,-58448.89419946799,
781,-28300.08997,4.144448943,20,100.0,-58456.388994768,
782,-13723.2608,4.110690906,22,100.0,-58348.227182288,
783,-29217.75077,4.04002231,21,100.0,-58310.057397947996,
784,-23151.21041,4.06165398,19,100.0,-58239.280796888,
785,-93430.94301,4.141414478,22,100.0,-58246.807255468,
786,-178080.6988,4.078505173,24,100.0,-58485.45788282801,
787,-38724.28038,4.037949727,18,100.0,-58425.621643008,
788,-39474.8372,4.08395935,19,100.0,-58424.789364468,
789,-64757.85297,4.182352003,23,100.0,-58519.875024148,
790,-59832.85339,4.13563183,23,100.0,-58275.671803528,
791,-65096.75323,4.035758681,18,100.0,-58114.135035187996,
792,-45217.8742,4.010603345,20,100.0,-57863.695954388,
793,-48747.86976,3.976612329,19,100.0,-57871.867472148,
794,-37768.03934,4.016173763,23,99.7599,-57674.328569228004,
795,-39654.7091,4.027129369,21,99.265,-57606.644296728,
796,-110185.2257,4.053299101,23,100.0,-57617.776732728,
797,-51179.54529,4.092104673,20,100.0,-57652.895532188006,
798,-39472.45843,4.172249291,24,100.0,-57639.992062528,
799,-86638.737,4.05902245,16,81.89,-57615.899618248004,
800,-35112.19086,4.03291338,23,100.0,-57475.746939768,
801,-39513.06973,4.188270207,21,100.0,-57405.63450078799,
802,-8019.143453,3.952165114,21,100.0,-57355.283443614,
803,-28804.73396,4.038040814,23,100.0,-57301.058095794,
804,-170564.6395,4.118043399,21,99.5149,-57563.21410485399,
805,-29837.09038,4.110602562,23,100.0,-57463.885367974006,
806,-79681.50618,4.065972209,22,100.0,-57527.135706413996,
807,-27498.49901,4.07466048,24,100.0,-57532.260581574,
808,-44765.27822,4.044526486,22,100.0,-57442.261760214,
809,-88753.32031,4.125459632,20,100.0,-57469.636804094,
810,-83945.20658,4.116865383,19,100.0,-57505.115530454,
811,-54551.59783,4.048634926,22,100.0,-57401.050147113994,
812,-56236.35495,4.005861254,23,100.0,-57293.59346801399,
813,-33276.39264,4.001167669,21,100.0,-57282.379608474,
814,-73935.13067,3.984032831,20,100.0,-57343.388769734,
815,-53520.8021,4.01673617,21,100.0,-57331.484385874,
816,-111671.801,3.93401103,22,100.0,-57437.716644333996,
817,-22245.49285,4.046542982,20,100.0,-57365.299701734,
818,-28548.59043,4.13413235,21,100.0,-57151.087540994,
819,-18832.83436,4.049940399,20,100.0,-56823.704675513996,
820,-63034.84521,4.075588278,19,100.0,-56814.168413053994,
821,-34811.88893,4.191722848,23,100.0,-56785.570767633995,
822,-32985.14783,4.065104739,21,100.0,-56773.342216474,
823,-54942.99991,4.01725224,21,100.0,-56816.888665654,
824,-60404.09047,4.038666866,22,100.0,-56809.474447094,
825,-43666.86882,4.041659896,21,100.0,-56758.725804054,
826,-59770.40149,4.090180159,23,100.0,-56800.528772894,
827,-34025.60331,4.083244457,20,100.0,-56718.408318434,
828,-33345.34604,3.987262554,21,100.0,-56624.988348514,
829,-11670.56015,4.016585439,22,100.0,-56632.235946181994,
830,-37486.50002,4.082579674,20,100.0,-56580.394411062,
831,-64712.26487,4.277102998,18,100.0,-56635.237890862,
832,-64605.70174,4.071968079,21,100.0,-56705.764298402006,
833,-37780.31642,4.110231757,21,100.0,-56680.302508182,
834,-47880.07706,4.116517144,21,100.0,-56741.667396062,
835,-43051.87772,4.045254456,22,100.0,-56749.646695742,
836,-63306.86893,4.02122181,20,100.0,-56775.397132202,
837,-23290.25079,4.094650458,21,100.0,-56703.563251282,
838,-35137.79803,4.096099962,21,100.0,-56543.110360142,
839,-35505.79031,3.970383462,21,100.0,-56543.334296482,
840,-30355.81078,3.962089654,20,100.0,-56413.328036162,
841,-19156.74872,4.110243424,24,100.0,-56344.585425442005,
842,-79971.42132,4.105698347,21,100.0,-56336.619026142,
843,-44621.08538,4.025050564,19,100.0,-56288.258470602006,
844,-184236.5559,4.009308953,23,100.0,-56536.52332316201,
845,-33986.81778,4.003472847,24,100.0,-56478.298949302,
846,-60371.50525,4.108720883,22,100.0,-56490.293416962,
847,-33617.05227,4.113485649,21,100.0,-56357.411372102,
848,-48735.12218,3.981148896,21,100.0,-56386.897084102,
849,-64332.30037,4.026773987,20,100.0,-56375.893067882,
850,-68212.68153,4.095749162,20,100.0,-56332.78872238199,
851,-49108.67439,3.996792657,20,100.0,-56323.974018122004,
852,-60992.83293,4.027602673,22,100.0,-56336.813764282,
853,-38164.77817,3.97147093,21,100.0,-56387.653569362,
854,-24505.15909,4.020505571,21,100.0,-56283.96029820199,
855,-64428.15619,4.082085053,19,100.0,-56162.599901181995,
856,-94850.03413,3.989110183,24,100.0,-56216.358421421995,
857,-32849.60906,3.978464625,20,100.0,-56143.990286502,
858,-53132.67953,3.985960286,20,100.0,-56182.515206182004,
859,-85107.19387,4.118339899,23,100.0,-56223.804797362,
860,-49751.52842,4.023691646,22,100.0,-56235.640887162,
861,-40239.08348,4.046699738,22,100.0,-56247.154646182,
862,-45401.94974,4.021958007,21,100.0,-56227.959607322,
863,-53600.27345,4.094475925,22,100.0,-56277.344540662,
864,-11831.63261,4.090212143,19,100.0,-56102.511582982,
865,-51663.71455,4.107211787,22,100.0,-56064.75114950199,
866,-178166.6128,3.970745973,22,100.0,-56309.578233282,
867,-114616.3208,4.167389521,21,100.0,-56380.845874882,
868,-25042.23635,4.013848552,21,100.0,-56223.879865382,
869,-29359.02818,3.959119043,21,100.0,-56031.009664342004,
870,-28549.6599,4.044855439,21,100.0,-56039.871125062,
871,-53946.3189,4.016983076,22,100.0,-56099.09988322201,
872,-43023.49875,3.974097371,19,100.0,-56104.875902581996,
873,-40118.21331,3.983250554,19,100.0,-56047.380122722,
874,-44500.14029,3.995115264,22,100.0,-55987.839415342,
875,-58522.51142,3.950926256,22,100.0,-55987.913384381995,
876,-44486.40222,4.100534427,19,100.0,-55960.287936522,
877,-28957.43975,4.00206468,21,100.0,-55920.382061141994,
878,-35434.14175,4.034185074,21,100.0,-55883.050462381994,
879,-43279.17857,4.028044441,18,100.0,-55890.33427526201,
880,-69190.53825,3.960998423,21,100.0,-55968.849138842,
881,-32715.0906,3.976069355,24,100.0,-55873.225050101995,
882,-59830.90555,4.101449403,23,100.0,-55822.688766902,
883,-68270.90764,3.99640151,14,81.0799,-55859.391107562005,
884,-39506.78437,4.01147377,23,100.0,-55778.353931602,
885,-39069.15797,3.956158475,22,100.0,-55766.446390861995,
886,1399.182522,4.079069138,17,100.0,-55693.386689098,
887,-39241.2585,4.013543579,22,100.0,-55652.166414338,
888,-17119.99969,4.005000541,21,100.0,-55640.757781598,
889,-23127.2172,3.983933681,22,100.0,-55518.053757737995,
890,-45206.92291,3.982996914,19,100.0,-55487.160983117996,
891,-14412.50706,3.88745661,20,100.0,-55325.292198918,
892,-53651.00556,4.039928001,19,100.0,-55272.901389638,
893,-165551.5381,4.07862514,22,100.0,-55453.828960157996,
894,-50895.69115,3.8296058,20,100.0,-55447.285363498006,
895,-178753.444,3.954721808,20,100.0,-55695.678999078,
896,-85118.57083,3.998415436,19,100.0,-55709.007682458,
897,-40299.02579,3.943123135,22,100.0,-55624.496680358,
898,-33235.88519,3.99567742,23,100.0,-55528.423186498,
899,-14805.8675,3.971659843,20,100.0,-55461.13037951799,
900,-30358.53197,4.025202011,23,100.0,-55319.353724458,
901,-4137.699378,3.896017276,24,100.0,-55166.132227354,
902,-19996.21704,3.9329379,18,100.0,-55106.300665754,
903,-59661.53887,3.883028507,22,100.0,-55026.210548774005,
904,-48778.19295,3.878342706,20,100.0,-55077.155889194,
905,-22583.54441,4.045067415,18,100.0,-54986.271919194005,
906,-34011.44219,3.858429103,24,99.7599,-54935.678289913994,
907,-124691.158,4.017622886,16,99.5149,-55116.656489774,
908,-39259.74764,3.963969596,24,100.0,-55086.928018934,
909,-24382.75481,3.931788234,23,100.0,-55057.620905274,
910,-68843.22946,4.035594994,21,100.0,-55108.431668994,
911,-22991.47604,4.018073274,21,100.0,-55045.323305854,
912,-115494.4107,3.997985979,22,100.0,-55113.938493294,
913,-39056.99511,3.960203767,23,99.755,-55083.135179234,
914,-40013.64303,3.955434161,22,100.0,-55004.635540954005,
915,-54538.83922,4.031945782,20,100.0,-54977.482409074,
916,-79530.88815,4.016802329,23,100.0,-54915.738901974,
917,-48754.96355,3.937575267,20,100.0,-54884.553473814005,
918,-45091.79915,3.865625255,20,100.0,-54867.192082074,
919,-33536.63384,3.928524206,24,100.0,-54876.80828839399,
920,-49573.34314,3.989612721,19,100.0,-54765.52147247399,
921,-18581.3366,4.037505922,23,100.0,-54705.801070054,
922,-38856.5337,3.984667811,18,100.0,-54605.267048593996,
923,-39842.12591,3.95432426,21,100.0,-54545.541863754,
924,-29171.10413,4.044265747,22,100.0,-54547.238705314005,
925,-75723.22478,3.917847441,22,100.0,-54504.689987914004,
926,-29431.37469,3.909440374,21,100.0,-54416.123171914005,
927,-50464.4556,3.91353396,23,100.0,-54469.281244234,
928,-75994.5133,3.970255902,21,100.0,-54360.040893034,
929,-48863.93025,3.81679523,19,100.0,-54370.374547014,
930,-89484.00195,3.983789797,19,100.0,-54511.549729513994,
931,-169495.5865,3.866649233,24,100.0,-54804.896439534,
932,-75085.48923,3.919113785,23,100.0,-54857.719902894,
933,-43239.16004,3.89849716,21,100.0,-54838.060744974006,
934,-80575.11488,3.870077074,21,100.0,-54911.924623834,
935,-18912.6834,3.90787056,18,94.7899,-54760.647657714,
936,-28675.14175,3.859827884,24,100.0,-54791.29139501399,
937,-37168.52905,3.906122836,22,100.0,-54837.955631554,
